type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,75,I0278,0.0,0.0,0.0,0
V7,75,I0290,1400.0,0.0,0.0,0
V7,75,I1237,0.0,1200.0,0.0,0
V7,75,I0775,2800.0,0.0,0.0,1
V7,75,I0992,2350.0,1200.0,0.0,0
V7,76,I0320,0.0,0.0,0.0,0
V7,76,I0442,1400.0,0.0,0.0,0
V7,76,I1247,0.0,1200.0,0.0,0
V7,76,I0879,2800.0,0.0,0.0,1
V7,76,I0051,2350.0,1200.0,0.0,0
V7,77,I0454,0.0,0.0,0.0,0
V7,77,I0506,1400.0,0.0,0.0,0
V7,77,I1249,0.0,1200.0,0.0,0
V7,77,I0916,2800.0,0.0,0.0,1
V7,77,I0346,2350.0,1200.0,0.0,0
V7,78,I0511,0.0,0.0,0.0,0
V7,78,I0547,1400.0,0.0,0.0,0
V7,78,I1288,0.0,1200.0,0.0,0
V7,78,I0282,2800.0,0.0,0.0,1
V7,78,I0566,2350.0,1200.0,0.0,0
V7,79,I0573,0.0,0.0,0.0,0
V7,79,I0602,1400.0,0.0,0.0,0
V7,79,I0306,0.0,1200.0,0.0,0
V7,79,I0061,2800.0,0.0,0.0,1
V7,80,I0639,0.0,0.0,0.0,0
V7,80,I0684,1400.0,0.0,0.0,0
V7,80,I0310,0.0,1200.0,0.0,0
V7,80,I0201,2800.0,0.0,0.0,1
V7,81,I0685,0.0,0.0,0.0,0
V7,81,I0721,1400.0,0.0,0.0,0
V7,81,I0315,0.0,1200.0,0.0,0
V7,81,I0927,2800.0,0.0,0.0,1
V7,82,I0771,0.0,0.0,0.0,0
V7,82,I0820,1400.0,0.0,0.0,0
V7,82,I0345,0.0,1200.0,0.0,0
V7,82,I0299,2800.0,0.0,0.0,1
V7,82,I0302,2350.0,1200.0,0.0,0
V7,83,I0908,0.0,0.0,0.0,0
V7,83,I0946,1400.0,0.0,0.0,0
V7,83,I0359,0.0,1200.0,0.0,0
V7,83,I0560,2800.0,0.0,0.0,1
V7,83,I0052,2350.0,1200.0,0.0,0
V7,84,I0949,0.0,0.0,0.0,0
V7,84,I1003,1400.0,0.0,0.0,0
V7,84,I0373,0.0,1200.0,0.0,0
V7,84,I0447,2800.0,0.0,0.0,1
V7,84,I0056,2350.0,1200.0,0.0,0
V7,85,I1058,0.0,0.0,0.0,0
V7,85,I1106,1400.0,0.0,0.0,0
V7,85,I0448,0.0,1200.0,0.0,0
V7,85,I0652,2800.0,0.0,0.0,1
V7,85,I0723,2350.0,1200.0,0.0,0
V7,86,I1107,0.0,0.0,0.0,0
V7,86,I1110,1400.0,0.0,0.0,0
V7,86,I0466,0.0,1200.0,0.0,0
V7,86,I0795,2800.0,0.0,0.0,1
V7,86,I0739,2350.0,1200.0,0.0,0
V7,87,I1114,0.0,0.0,0.0,0
V7,87,I1163,1400.0,0.0,0.0,0
V7,87,I0474,0.0,1200.0,0.0,0
V7,87,I0995,2800.0,0.0,0.0,1
V7,87,I0842,2350.0,1200.0,0.0,0
V7,88,I1167,0.0,0.0,0.0,0
V7,88,I1243,1400.0,0.0,0.0,0
V7,88,I0575,0.0,1200.0,0.0,0
V7,88,I0478,2800.0,0.0,0.0,1
V7,88,I1047,2350.0,1200.0,0.0,0
V7,89,I1276,0.0,0.0,0.0,0
V7,89,I0617,1400.0,0.0,0.0,0
V7,89,I0804,0.0,1200.0,0.0,0
V7,89,I1253,2350.0,1200.0,0.0,0
V7,90,I0838,0.0,0.0,0.0,0
V7,90,I0848,0.0,1000.0,0.0,0
V7,90,I0202,2350.0,0.0,0.0,0
V7,90,I0620,2350.0,1200.0,0.0,0
V7,91,I0934,0.0,0.0,0.0,0
V7,91,I0960,0.0,1000.0,0.0,0
V7,91,I0438,2350.0,0.0,0.0,0
V7,91,I0111,2350.0,1200.0,0.0,0
V7,92,I0972,0.0,0.0,0.0,0
V7,92,I1054,0.0,1000.0,0.0,0
V7,92,I0829,2350.0,0.0,0.0,0
V7,92,I0498,2350.0,1200.0,0.0,0
V7,93,I1190,0.0,0.0,0.0,0
V7,93,I1228,0.0,1000.0,0.0,0
V7,93,I1203,2350.0,0.0,0.0,0
V7,93,I0296,2350.0,1200.0,0.0,0
V7,94,I1233,0.0,0.0,0.0,0
V7,94,I0025,0.0,1000.0,0.0,0
V7,94,I1297,2350.0,0.0,0.0,0
V7,94,I0038,2350.0,1200.0,0.0,0
V7,95,I0045,0.0,0.0,0.0,0
V7,95,I0374,0.0,1000.0,0.0,0
V7,95,I0706,2350.0,0.0,0.0,0
V7,95,I1185,2350.0,1200.0,0.0,0
V7,96,I0411,0.0,0.0,0.0,0
V7,96,I0426,0.0,1000.0,0.0,0
V7,96,I0811,2350.0,0.0,0.0,0
V7,96,I0609,2350.0,1200.0,0.0,0
V7,97,I0577,0.0,0.0,0.0,0
V7,97,I0727,0.0,1000.0,0.0,0
V7,97,I1266,2350.0,0.0,0.0,0
V7,97,I0289,2350.0,1200.0,0.0,0
V7,98,I0737,0.0,0.0,0.0,0
V7,98,I0830,0.0,1000.0,0.0,0
V7,98,I0160,2350.0,0.0,0.0,0
V7,98,I1146,2350.0,1200.0,0.0,0
V7,99,I0869,0.0,0.0,0.0,0
V7,99,I1224,0.0,1000.0,0.0,0
V7,99,I0192,2350.0,0.0,0.0,0
V7,99,I0524,2350.0,1200.0,0.0,0
V7,100,I1240,0.0,0.0,0.0,0
V7,100,I0782,0.0,1000.0,0.0,0
V7,100,I0528,2350.0,0.0,0.0,0
V7,100,I0585,2350.0,1200.0,0.0,0
V7,101,I0049,0.0,0.0,0.0,0
V7,101,I0144,0.0,1000.0,0.0,0
V7,101,I0884,2350.0,0.0,0.0,0
V7,101,I0983,2350.0,1200.0,0.0,0
V7,102,I0149,0.0,0.0,0.0,0
V7,102,I0152,0.0,1000.0,0.0,0
V7,102,I1070,2350.0,0.0,0.0,0
V7,102,I0353,2350.0,1200.0,0.0,0
V7,103,I0268,0.0,0.0,0.0,0
V7,103,I0605,0.0,1000.0,0.0,0
V7,103,I0173,2350.0,0.0,0.0,0
V7,103,I0707,2350.0,1200.0,0.0,0
V7,104,I0794,0.0,0.0,0.0,0
V7,104,I0849,0.0,1000.0,0.0,0
V7,104,I0463,2350.0,0.0,0.0,0
V7,104,I1084,2350.0,1200.0,0.0,0
V7,105,I0905,0.0,0.0,0.0,0
V7,105,I1030,0.0,1000.0,0.0,0
V7,105,I0569,2350.0,0.0,0.0,0
V7,105,I0357,2350.0,1200.0,0.0,0
